company,tweet,sentiment
$WIPRO.NSE,"$WIPRO.NSE 
Good time to accumulate wipro for the long term.
It is consolidating near its support level. Good run-up will be seen in this counter. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE buy @ 420 
Stop Loss @ 400 
Upside Target @ 445, 490 then 530 
 
Technical:- On the daily and weekly chart smart money formed a bullish divergence chart pattern. By the way, I can tell you this is a trend reversal chart pattern. So my dear followers if you are interested you can buy this stock for 6 months' perspective, risk reward ratio is also favorable. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
 
Wipro has formed dow structure, keeping an Sl of 400 we can go long for a target of 447. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE is opening at 420 in a gap up. It is looking really good, it can touch 430 in today?? session. Long term view is also positive for Wipro, keep a stop loss below 400 and go long. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
Positive DI is above the negative DI indicating a bullish trend. Also the ADX value is implying a strong trend. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE Adx : 37.69, +DI : 12.24, -DI : 27.51 (mild bearish) 
Super Trend : 423.89 (mild bearish) Bearish",Bearish
$TCS.NSE,IT stocks showing good traction today - $TCS.NSE $WIPRO.NSE $INFY.NSE ?? Bullish,Bullish
$WIPRO.NSE,"$WIPRO.NSE  
using a 1-hour time frame, a bullish engulfing pattern was formed and seeing a slow an uptrend is seen Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
Wipro extends strategic partnership with nokia and gets five year contracts from nokia for digital transformation ! Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
This news could generate bullish trend for the stock for sometime. 
business-standard.com/artic... Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
MACD: -7.75 
Macd Signal: -9.92 ( Bearish) 
RSI: 40.73 (Under Bought) Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
The share price is down by 2.35% as of now. Bearish engulfing pattern has heen formed. ADX DMI OBV indicator is also showing bearish momentum ahead Bearish",Bearish
$WIPRO.NSE,$WIPRO.NSE  is in bearish trend. The stock is trading below EMA-50 & EMA-200  lines indicating downward trend. Bearish,Bearish
$WIPRO.NSE,"$WIPRO.NSE 

Buy wipro around 400 with a SL of 385.

Wipro has showing strength if it bounces back from 62% fib level we can capture good momentum. Bullish",Bullish
$WIPRO.NSE,$WIPRO.NSE stock is in a bearish trend. Supertrend and Macd indicators indicate a downward trend. William % R is in the oversold zone. Bearish,Bearish
$WIPRO.NSE,"$WIPRO.NSE Ready for a Bearish Breakout.  
Hold it for a target of 391. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE support at 400-402, $NIFTYIT.NSE is anyway lacking. For now, stay away. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE Adx : 37.77, +DI : 13.75, -DI : 25.97(bearish)  
Aroon Up : 21.00, Aroon Down : 57.00(mild bearish) Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE Adx : 37.77, +DI : 13.75, -DI : 25.97(bearish) 
Aroon Up : 21.00, Aroon Down : 57.00(mild bearish) Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE is having a major resistance of  Rs. 417
Bullish only after it crosses 417 Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
MACD: -7.86 
Macd Signal: -10.47 (Slightly Bearish) 
RSI: 46.40 (Neutral) Bearish",Bearish
$TATAELXSI.NSE,$TATAELXSI.NSE completely outperforming $NIFTYIT.NSE $TCS.NSE $INFY.NSE $WIPRO.NSE and all the other names. Deserves more media attention Bullish,Bullish
$WIPRO.NSE,"$WIPRO.NSE as it failed to retest the 415 levels, MACD indicates bearish trend also, falling down it fill support at 400-402 Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  
MACD: -8.86 
Macd Signal: -11.12 (Bearish) 
RSI: 43.39 ( Close to Neutral) Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
After yesterday's strong bullish volumes, today Wipro was down by 0.76% and even the volumes were less. We can expect the share price to remain at the same level for few more days. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  
The company missed analysts' estimates in the first quarter of FY23. The company posted a nearly 21% decline in consolidated PAT, while revenue climbed 18% year-on-year. Its attrition rate slipped marginally compared to the preceding quarter, however, the company hired 15,446 employees in the three months. Further, the company's EBIT margin was under pressure during the period. Wipro expects 3-5% sequential growth in IT services revenue for Q2 of this fiscal. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE Adx : 38.94, +DI : 15.28, -DI : 28.49(mild bearish) 
Super Trend 423.89 (mild bearish) Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
DMI- Positive trend
RSI- Positive  trend Bullish",Bullish
$WIPRO.NSE,$WIPRO.NSE is in bearish trend. Supertrend and Macd are indicating a downward trend. William % R is also on the edge of heading towards the oversold zone. Bearish,Bearish
$WIPRO.NSE,"$WIPRO.NSE  
we are seeing a reversal in the stock Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
today almost touch the previous high then continues 3 black crows after an evening star pattern after seeing a downtrend may see more downtrend Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE came out with the results which were not good, but looks like market has already factored it in and now a bottom has been created. Bullish",Bullish
$WIPRO.NSE,"Yes Securities maintains ""Add"" rating on $WIPRO.NSE with revised target price of Rs 482. The firm believes Wipro reported muted performance for the quarter but that their new business strategy to be working. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE Goldman Sachs maintains sell rating and cuts target price to Rs 374, down 9% from current levels.

They say Q1 margins were a big miss. lack of broad based revenue growth and tight labor conditions key overhang. Lower FY23-FY26 Est Earnings Per Share (EPS) by 3%-5% . Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
Wipro
Net Sales at Rs 16,255.60 crore in June 2022 up 16.19% from Rs. 13,990.10 crore in June 2021.
Quarterly Net Profit at Rs. 2,216.60 crore in June 2022 up 22.86% from Rs. 1,804.10 crore in June 2021.

EBITDA stands at Rs. 3,484.30 crore in June 2022 up 5.41% from Rs. 3,305.50 crore in June 2021. Bullish",Bullish
$WIPRO.NSE,RED FLAG FOR $WIPRO.NSE Bearish,Bearish
$WIPRO.NSE,"$WIPRO.NSE  
CITI TGT at 385, Goldman TGT at 374, Morgan Stanley TGT at 355, Macquarie TGT at 640 ! Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  weekly chart at support. Bullish if sustains above 416. 

CMP 412.10 Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE Aroon Up : 0, Aroon Down : 85.00(strong bearish) 
Super Trend 423.89 Price is trading below Indicator(bearish) Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  one of India's top four IT services companies, is expected to report subdued earnings on July 20.

According to a poll based on the reports from various brokerages, the Azim Premji-owned company is expected to see a dip of 7-10 percent in its consolidated profit after tax (PAT) from the year-ago period, while the growth in consolidated revenue is likely in the region of 14-18 percent year on year.
The growth for the quarter is expected to be soft due to seasonal headwinds and moderation in demand. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  
Wipro is moving up from its support level. 
Buy at CMP 
Target-440, 540,600,700 Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
15 min time frame, a beautiful rising wedge formation is seen and a bullish harami pattern is seen and will see an uptrend or even may give an upward breakout 
Target = 411.25 Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
The stock has made the resisitance at Rs406. We can see from the chart that the stock has touched the resistance but never got a breakout.
The stock is bearish until breakout happen. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
Up by 2.40%
The share price is again at its resistance zone in downtrend line. Hence, until any breakout happens, Wipro is expected to remain bearish. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE stock is in bullish trend currently. Macd indicator is much above the signal line, William % Indicator is in oversold zone currently. Bollinger's band show that volatility in stock is low so we can't predict much dip in the stock today. Bullish",Bullish
$TCS.NSE,$TCS.NSE $INFY.NSE $WIPRO.NSE $HCLTECH.NSE $TECHM.NSE IT stocks are seeing a solid breakout today. Personally feel the worst is priced in. Bullish ?? Bullish,Bullish
$NIFTYIT.NSE,"$NIFTYIT.NSE $TCS.NSE $INFY.NSE $WIPRO.NSE  
Tech stocks witnesses fresh buying ??. Nifty IT Index surges 2% ??.. Buying opportunity on Infosys, HCL Tech, Tech Mahindra, LTTS, Mindtree, LTI      
  
??       Beaten down tech stocks are witnessing fresh buying today on account of attractive valuation. NIFTY IT Index nosedived nearly 30% in the last three months (declined from 36500 to 27000). 
??       Wipro, HCL Tech, Tech Mahindra, LTI, LTTS, Mindtree, Coforge fell to 52-week low after tech majors HCL Tech and TCS announced lower than expected Q1 results. 
??       Expects recent fall is a good entry points on IT stocks and short term buying opportunity on strong fundamental stocks like Infosys, HCL Tech, Tech Mahindra, LTTS, Mindtree, LTI     Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE NEAR TRENDLINE RESISTANCE AGAIN. 
STAY BEARISH TILL IT REACHES 378. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE $INFY.NSE $NIFTY50.NSE 

Wipro and Infosys??ill release their  
earnings reports for the June quarter this week: on Wednesday and Sunday, respectively. Analysts expect Infosys to retain a revenue growth guidance of 13-15% year-on-year. For both companies, strong attrition headwinds are depressing profit  
margins by raising wage costs.  Another key  
monitorable factor will be the impact of an economic slowdown in the US and Europe, a weakening rupee and falling demand. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  
 
Similar Structure to HCL TECH 
 
Weak structure + Fresh breakdown of support  
 
more weakness below 393, view negated above 415 Bearish",Bearish
$NIFTYIT.NSE,"$NIFTYIT.NSE $TCS.NSE $WIPRO.NSE $INFY.NSE  
seeing buying pressure during end session today  and last week of the day  and last 2 days IT sector was showing some weakness now it's trying to recover in an uptrend Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
using 15 min time frame after a descending triangle and yesterday it gave a downward breakout and today stock was downward and seeing a morning star pattern so bullish may come during the end session today and next week may be this stock will be bullish Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
Wipro has gone down it's major support of 395-400
Let see how much it will go down.
But don't average now. Time will come for buying. Bullish",Bullish
$WIPRO.NSE,$WIPRO.NSE chart clearly depicts the downward trend in the stock. William % R indicates the stock is in the oversold zone and the MACD & Super trend indicator also indicates the bearish trend. Bearish,Bearish
$WIPRO.NSE,"According to my recent analysis of $WIPRO.NSE Target 1 achieved successfully.  
Traders do hold for a target of 377. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE CMP 393, Weekly Chart  
 
Getting a Weak Closing on Wipro on Weekly Closing Basis, Which May Trigger Many Long Positions of Long Term Portfolios. 
 
Rounding Top Around 52Wk Highs. 
No Significant Recovery at any Level Gives a Thumbs Down to Bulls. 
 
Next Imp. Support stands at 350-355 If Breaks then 300-305 Possible. 
 
$NIFTYIT.NSE May Stay Remain in Under Pressure. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  intraday  call 
cmp - 400 
sell below 398 
stoploss - 404 
target - 393 Bearish",Bearish
$INFY.NSE,"Both $INFY.NSE and $WIPRO.NSE ADRs are trading in red, a selling pressure can be expected in our market too. Wipro is in trading around 400, if the stock starts trading below 400, a huge selling pressure can be expected. Bearish",Bearish
$WIPRO.NSE,RSI in $WIPRO.NSE is in oversold zone ( below 20) on weekly timeframe basis. Bullish,Bullish
$WIPRO.NSE,"$WIPRO.NSE 
The stock is in bearish trend. It has made a resistance at Rs 400 level and expected to go down further. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
As posted earlier also, the stock is facing brearish momentum and is taking support at downtrend line. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE Trendline Resistance continues to act as a barrier. 
HOLD FOR TARGET OF 400 at first. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
We can see a downtrend  herein the movement of the stock. We could expect a trend reversal.

 Also the MACD line crosses from below to above the signal line,  indicating a bullish trend. MACD line is below the zero line indicating that it's a stronger signal. Bullish",Bullish
$TCS.NSE,"$TCS.NSE 

Cmp- 3039

??Stock is in descending Channel since long time
??Huge sell off is going on as per volume
??RSI is going towards below 30 which is negative sign for stock
?? Now at very important around 3020
??If breaks and close below 3020 then we may expect gap filling in $TCS.NSE which is around 2900 As shown
?? Sentiments are bearish for $TCS.NSE

Mostly many IT stocks are in bearish trend such as 

$HCLTECH.NSE 
$WIPRO.NSE 
$INFY Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  Neutral with bearish bias 
Adx : 37.15, +DI : 12.46, -DI : 29.65 (Bearish Signals) 
Macd : -11.81, Signal Line : -13.28 (Bullish Signals) 
RSI: 48.28 (Neutral Signals) Bearish",Bearish
$WIPRO.NSE,$WIPRO.NSE Super trend and William % R is clearly indicating a bearish trend in the stock today. Bearish,Bearish
$WIPRO.NSE,"Trendline Resistance is clearly visible in $WIPRO.NSE . 
As according to my recent analysis on Wipro keep a target 1 of 402. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
Rounding bottom is forming in wipro chart. 
Buy till 400 level
Target- 470 
Long term target will be 700 Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
using 15 min time frame - ascending triangle formation add this stock to the watchlist for this week may see an uptrend or slight downtrend touch the support line hold the stock Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
The IT major may log a 9.5 per cent YoY rise in profit at Rs 2,524,50 crore. Motilal Oswal sees sales for the IT major rising 16.8 per cent YoY to Rs 21,321 crore. Growth in Q1 should remain within the management?? guidance band provided in Q4FY22, Motilal said. It expects demand commentary to remain strong. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
CMP: Rs 409
RSI: 38
The stock has been into resistance zone, with sellers seem more active. This is indicating a bearish momentum. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE 
The stock is again down. It is going through bearish momentum and is expected to go down further as it is taking support at downtrend line on daily basis as could be seen from the chart posted. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE GRAVESTONE DOJI as of now . 
hold till it reaches to target of 402. Bearish",Bearish
$WIPRO.NSE,"$WIPRO.NSE  
in January there was a bearish piercing pattern and after that downward runaway gap was seen and from there it's making a steep fall and made lower lows and falling wedge formation is seen Bearish",Bearish
$WIPRO.NSE,"RED FLAG FROM TECHNICALS!!  
RSI SWING NEGATIVE DIVERGENCE FOR $WIPRO.NSE . 
IMMEDIATE TARGET TO LOOK FOR IS 401 & 377 Bearish",Bearish
$INFY.NSE,$INFY.NSE $WIPRO.NSE $TECHM.NSE $HCLTECH.NSE - IT stocks in the red after TCS results miss estimates. Personally I don't see a lot of downside from current level but nevertheless sentiment remains negative ?? Bearish,Bearish
$WIPRO.NSE,"$WIPRO.NSE 

Wipro had guided for 1-3% CC growth in Q1 for IT services. The brokerage expects the company to report 2.5% QoQ CC growth in revenues in IT services (including one month revenue from Rizing). 
It expects dollar revenue growth of 1.5% QoQ, factoring in 100 bps cross currency headwind. The company is expected to report 3.1% QoQ rupee growth aided by rupee depreciation. EBIT margins in global IT services are expected to decline 50 bps QoQ, due to impact of higher employee costs amid higher attrition. Overall EBIT margins are expected to decline 60 bps QoQ due to weak performance in IT services. Consequently, PAT is expected to decline 5.2% QoQ. 
It is a good stock to buy for long term investment. Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE 
RSI and bollinger bands indicate that the security is oversold. One can expect a bullish trend. Bullish",Bullish
$WIPRO.NSE,$WIPRO.NSE looking bearish at current level. Sell at 420 with a stop loss of 2 and a target of 1:2 Bearish,Bearish
$WIPRO.NSE,"$WIPRO.NSE  
today gives an upward breakout or it may be false but hold the stock we may see some positive trend Bullish",Bullish
$INFY.NSE,"$INFY.NSE 

We can see the formation of ascending triangle here. It may see bullish ahead if it breaks toward upside. 

Further, positive sentiment  is seen in the market for the stock as the earnings season is here and blue hips like $WIPRO.NSE ,$TCS.NSE ,$INFY.NSE ,$MINDTREE.NSE ,$MPHASIS.NSE . Many analysts feel that Infosys will lead the pack on organic revenue front followed by TCS (a report by ICICI  Securities) Bullish",Bullish
$WIPRO.NSE,"$WIPRO.NSE  
will see an upward breakout in descending triangle in this stock Bullish",Bullish
$TCS.NSE,"$TCS.NSE will kick of the earnings season... My only fear is, they will have revenue growth but not growth in constant currency, if that happens, it will again change the direction of the market let it come then will have impact on $INFY.NSE $WIPRO.NSE also 
hw56j.app.link/p9bkY2iM1ob?... Bearish",Bearish
